intent_id,role,intent_name,desc,utterence,entity
6,guru,teacher_view_student_details,Guru melihat detail murid,"Pak, saya mau lihat info murid Dwi Saputra tahun ajaran 2021/2022 NISN 001234567 kelas 9C","[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,Tolong buka konfigurasi kebijakan kata sandi untuk administrator.,[]
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,"Kak, tolong tampilin halaman absensi buat semester ini.",[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Nilay brp? Mw liat.,[]
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,Dftar guru tampil pliss.,[]
6,guru,teacher_view_student_details,Guru melihat detail murid,"Kak, aku mau cek detail murid Karin Amelia tahun ajaran 2022/2023 NISN 004321987 kelas 7B","[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Saya memerlukan halaman kelola nilai untuk memproses data.,[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Saya membutuhkan akses menuju halaman dashboard admin.,[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Kpn bs liat kurva nilai Yoga thn 2021/2022?,"[""nama_murid"", ""tahun_ajaran""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Bu, saya butuh halaman nilainya.",[]
14,murid,student_achivement,Murid Melihat Prestasi,kak cek prestasi Rafi d aula smgun tgl 7/6/23 pghgn debat.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Hln nilai gruu bwa aku ksna.,[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Nilai klola guru mau ak.,[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,"Nyari grafik nilai Nabilah, TA 2023/2024.","[""nama_murid"", ""tahun_ajaran""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Saya ingin memeriksa catatan kehadiran pada tanggal 10 Oktober 2025.,[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Nilai chartnya Pandu tahun ajaran kemarin.,"[""nama_murid"", ""tahun_ajaran""]"
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Bu, tlg aliin ke dash admin.",[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,buka halam murid,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Absnsi Agus Salim 12/10/2025 pls,"[""nama_murid"",""tanggal""]"
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, bukain nli Reza 22/23.","[""nama_murid"", ""tahun_ajaran""]"
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Adminhom mau plg.,[]
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,data kehadiran Ahmad Fauzan di tahun ajaran 2021/2022,"[""nama_murid"", ""tahun_ajaran""]"
6,guru,teacher_view_student_details,Guru melihat detail murid,Saya memerlukan detail murid bernama Nabila Kartika pada tahun ajaran 2022/2023 dengan NISN 003869452 di kelas 7A,"[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Min, boleh minta tolong buka halaman nilai aku?",[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,"Bu, tolong arahkan saya ke jadwal guru.",[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Matematika? eh bukan, kehadiran Budi Santoso 02 Februari 2025","[""nama_murid"",""tanggal""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Liatn rekap absen,[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Mw cek jdwl guru nih min.,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Mohon ditunjukkan rekaman kehadiran Nurul Huda pada tanggal 17 Agustus 2025.,"[""nama_murid"",""tanggal""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Pak, tolong tampilin ringkasan nilai saya.",[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,"Pak, saya mau minta grafik nilai Bunga untuk tahun ajaran 2022/2023.","[""nama_murid"", ""tahun_ajaran""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Kak tolong buka halaman daftar murid ya,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Kak, cekin kehadiran Eka Saputra di tanggal 6 Mei 2025 dong.","[""nama_murid"",""tanggal""]"
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,Tolong sampaikan daftar nilai milik Rina untuk tahun ajaran 2022/2023.,"[""nama_murid"", ""tahun_ajaran""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Min, boleh minta halaman nilai saya?",[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,"Liat grafik nilai Fandy dong, TA 2022/2023.","[""nama_murid"", ""tahun_ajaran""]"
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Jdwl grr error? mau liat.,[]
6,guru,teacher_view_student_details,Guru melihat detail murid,"Kak, saya ingin lihat detail Aura Nirmala tahun ajaran 2022/2023 NISN 003568912 kelas 7B","[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Grafik siswa atas nama Vino thn ini.,"[""nama_murid"", ""tahun_ajaran""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Redirect absen,[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Kk, pgn ke hln nilai siswa.",[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Sy mw lht nilai min.,[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Jdwl guru sya nyri.,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Mau liyat absensi Siti Aminah, 03 Maret 2025","[""nama_murid"",""tanggal""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Kak, bisa kasih rekap kehadiran Muhammad Zulkifli tanggal 14 Februari 2025?","[""nama_murid"",""tanggal""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,buka data murid sekolah,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Bu, tolong periksa kehadiran Budi Santoso tgl 31 Oktober 2025.","[""nama_murid"",""tanggal""]"
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Chart nila i siswa bernama Beby tahun lalu.,"[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,reno sklh utama 12/5/23 kre4tiv prestasi,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Dapatkah Anda menampilkan status hadir Andi Nugroho pada tanggal 15 Mei 2025?,"[""nama_murid"",""tanggal""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,"Mau buka setelan, sekarang!",[]
6,guru,teacher_view_student_details,Guru melihat detail murid,"Kak, bisa tampilin detail murid Wulan Eka tahun ajaran 2021/2022 NISN 006871234 kelas 9B?","[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Tolong alihkan tampilan ke halaman manajemen nilai.,[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Nina 2020/2021 nilai'a liat,"[""nama_murid"", ""tahun_ajaran""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,LinaM absen 31/10/2025 cek.,"[""nama_murid"",""tanggal""]"
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Bu, tampilin nilai Ahmad tahun ajaran 2020/2021 ya.","[""nama_murid"", ""tahun_ajaran""]"
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,Mohon bantuannya untuk menampilkan grafik kehadiran murid Fajar Ramadhan tahun ajaran 2022/2023.,"[""nama_murid"", ""tahun_ajaran""]"
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,"Pak, data nilai Lina Mariana tahun 2024/2025 ada?","[""nama_murid"", ""tahun_ajaran""]"
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Kak, arahkan aku ke halaman yang isinya guru-guru.",[]
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,Bisa tolong tampilin chart kehadiran Vina Amelia di tahun ajaran 2023/2024 gak?,"[""nama_murid"", ""tahun_ajaran""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Bu, tolong tampilkan informasi nilai saya.",[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Nilai grafiknya Ujang tahun lalu.,"[""nama_murid"", ""tahun_ajaran""]"
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Min, hlmn guru dibuka dong.",[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,cek setting API key adm,[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Min bisa buka halaman daftar murid,[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Mau liat halm nilai skrng.,[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Kak, aku perlu cek log aktivitas para pengguna.",[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, bisa tolong liat data nilai Budi buat tahun 2023/2024?","[""nama_murid"", ""tahun_ajaran""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Mohon ditampilkan rekap kehadiran Budi Santoso untuk tanggal 2 Februari 2025.,"[""nama_murid"",""tanggal""]"
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,"Tolong carikan data chart nilai Bella di tahun 2022/2023, Min","[""nama_murid"", ""tahun_ajaran""]"
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Tampilkan chart nilai Bagas thn ini.,"[""nama_murid"", ""tahun_ajaran""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Kak, aku perlu lihat jejak aktivitas user.",[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Nilay sy tlg ya.,[]
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Kk, bs tampilin riwayat user ga?",[]
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,Mohon tampilkan data kehadiran siswa bernama Siti Aisyah pada tahun ajaran 2022/2023.,"[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,min mnta cek prestasi Riko d rg komputer tgl 9/1/23 medal fisika.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
14,murid,student_achivement,Murid Melihat Prestasi,"Min, cek prestasi Jodi di Aula Timur tanggal 8 November 2023, Medali Perunggu Matematika.","[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
14,murid,student_achivement,Murid Melihat Prestasi,Mohon tampilkan data prestasi Siti yang berlangsung di Aula Barat pada tanggal 3 Maret 2023 untuk penghargaan Medali Emas Olimpiade Sains.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Bu, bisa bantu bukain halaman daftar guru?",[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,tampilin daftar siswa dong,[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Min bisa tampilin daftar murid sekolah,[]
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,chartnya kehadiran Dewi Yuliani tahun ajran 2022/2023,"[""nama_murid"", ""tahun_ajaran""]"
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Pak, minta tolong liatkan nilai Farhan tahun ajaran 2022/2023.","[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,"Kak, aku mau lihat prestasi Lita di Ruang Seni tanggal 9 Agustus 2022, Juara 1 Menyanyi.","[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Kk, nli Arya 18/19 bs dliat?","[""nama_murid"", ""tahun_ajaran""]"
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,Tolong perlihatkan statistik kehadiran murid dengan nama Budi Santoso pada tahun ajaran 2021/2022.,"[""nama_murid"", ""tahun_ajaran""]"
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,Guru2 hlmn butuh buka.,[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Mohon cek apakah Mega Putri hadir pada tanggal 20 November 2025.,"[""nama_murid"",""tanggal""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Nilai guru hlmn plis buk.,[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Pak, pndh ke dash admin dong.",[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Kak, lihatkan nilai Sari tahun ajaran 2021/2022.","[""nama_murid"", ""tahun_ajaran""]"
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Min mna sih halaman jdwl guru?,[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,"Bu, tolong munculkan jadwal mengajar guru.",[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Nilai grafik Yuni thn ajaran kemarin.,"[""nama_murid"", ""tahun_ajaran""]"
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,"Tampilin, grafik nilai Raka tahun ini.","[""nama_murid"", ""tahun_ajaran""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Kak bole bukain nilai ak?,[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, aku pengen liat diagram pencapaian nilai Putra tahun ajaran 2021/2022.","[""nama_murid"", ""tahun_ajaran""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,cek daftar siwa nih,[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Min kasi liat jdwl guru ya.,[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Tolong display nilai Tria Nurmala tahun 2022/2023,"[""nama_murid"", ""tahun_ajaran""]"
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Bisa dilihatkan chart nilai Siti Rahmawati tahun 2020/2021?,"[""nama_murid"", ""tahun_ajaran""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,mau akses halaman daftar siswa,[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Saya ingin membuka halaman data siswa sekolah,[]
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Mohon tampilkan halaman kehadiran untuk kelas 7A.,[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Tolong aktifkan halaman yang digunakan untuk pengaturan nilai.,[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Saya ingin melihat grafik nilai siswa atas nama Budi untuk tahun ajaran 2023/2024.,"[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,Mohon perlihatkan catatan prestasi Sela yang diraih di Lapangan Utara pada tanggal 19 Mei 2022 terkait Juara 2 Lomba Renang.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Absen saya liat,[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,"Chart siswa bernama Elsa, TA 2022/2023.","[""nama_murid"", ""tahun_ajaran""]"
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Mau liat chart perkembangan nilia siswa bernama Hanif.,"[""nama_murid"", ""tahun_ajaran""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Min, aku mau akses halaman nilai, tolong bantu.",[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Nilai grafiknya Fahri TA 2021/2022 mana?,"[""nama_murid"", ""tahun_ajaran""]"
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Gmn liat nilai Joko thn 2024/2025?,"[""nama_murid"", ""tahun_ajaran""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,"Pak, saya butuh lihat daftar hadir untuk hari Senin.",[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Kk, ke dashboard admn yuk.",[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,"Min, tolong lihat konfigurasi template rapor.",[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,"Kak, ada jadwal guru? Mau lihat.",[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,"Saya mau report nilai Dimas tahun 2020/2021 dong, Min","[""nama_murid"", ""tahun_ajaran""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,buka data murid yg ada dong,[]
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Bu, tmplin dftar guru ya.",[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,"Bu, dashboard adminnya dibuka lagi ya.",[]
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Min, brp guru yg ada? buka hlmnnya.",[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Kk arahin ak ke panel nilai yuk.,[]
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,"Bu, saya perlu lihat riwayat kehadiran saya, tolong.",[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Gmn buka hlmn nilai guru min?,[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Jdwl gur saya mw liatt.,[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Bagaimana cara mendapatkan laporan nilai Putri Wijaya untuk seluruh semester tahun 2021/2022?,"[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,nadia aula psat 7/3/23 prstsi mna,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,"Bu, tolong tampilin absensi per kelas.",[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Min, mau cek kelola nilai.",[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Saya membutuhkan laporan kehadiran Rizky Pratama tanggal 10 April 2025.,"[""nama_murid"",""tanggal""]"
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Mohon tampilkan layar dashboard untuk admin.,[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Min, arahin aku ke menu nilai dong.",[]
7,admin,admin_redirect_home,Admin redirect ke halaman dashboard admin,Buka dahs admn.,[]
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,"Bu, saya mau lihat absen saya dari tanggal 1-7 November.",[]
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Kak, tolong arahkan ke halaman daftar guru.",[]
14,murid,student_achivement,Murid Melihat Prestasi,Saya memerlukan informasi prestasi Budi di Gedung A pada tanggal 21 Februari 2022 terkait Sertifikat Siswa Teladan.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,"Pak, boleh minta akses ke halaman absensi?",[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Liat dong grafik perkembangan nilai Prama thn 2022/2023.,"[""nama_murid"", ""tahun_ajaran""]"
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,Nli Anddi thn ajarn 2021/2022 mn ya?,"[""nama_murid"", ""tahun_ajaran""]"
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,"Kk, mnta bukain list guru.",[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,buka halaman data siswa gmn,[]
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Liat kehadiran per murid.,[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, bisa bantu bukain nilai Intan tahun ajaran 2019/2020?","[""nama_murid"", ""tahun_ajaran""]"
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Pak, bisa cekin nilai Budi di tahun ajaran 2023/2024?","[""nama_murid"", ""tahun_ajaran""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Kak, saya perlu data hadir Lina Marlina tgl 30 Juni 2025.","[""nama_murid"",""tanggal""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Aktifitas usr kmrn mau ku cek.,[]
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,liat grafik kehadiran Handoko Saputro tahun ajaran 2022/2023,"[""nama_murid"", ""tahun_ajaran""]"
14,murid,student_achivement,Murid Melihat Prestasi,Tolong tampilkan prestasi Nadia yang berlangsung di Ruang Baca pada tanggal 25 Oktober 2023 untuk Penghargaan Siswa Teraktif.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,Saya memerlukan status kehadiran Taufik Hidayat pada tanggal 25 Desember 2024.,"[""nama_murid"",""tanggal""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Kak, bantu arahin ke halaman edit nilai siswa.",[]
12,guru,teacher_schedule_view,Guru Redirect ke Halaman Jadwal Guru,Guru jdwlnya mna ya.,[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Min, tolong tampilkan nilai Reza tahun ajaran 2022/2023.","[""nama_murid"", ""tahun_ajaran""]"
16,admin,admin_settings,Admin Melihat pengaturan Admin,"Kak, tolong cek pengaturan privasi admin.",[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,Halman ngtur nli gur buka.,[]
16,admin,admin_settings,Admin Melihat pengaturan Admin,"Bu, tolong buka setelan API dan koneksi eksternal.",[]
1,admin,admin_student_chart_nilai,Admin Melihat Data nilai Murid berdasarkan tahun ajaran,Saya perlu melihat visualisasi data nilai murid atas nama Hendra pada tahun ajaran 2023/2024.,"[""nama_murid"", ""tahun_ajaran""]"
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Bisa tolong carikan data nilai Arif Budiman untuk tahun ajaran 2021/2022?,"[""nama_murid"", ""tahun_ajaran""]"
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Kak, boleh dibukain halaman edit nilai?",[]
11,murid,student_attendants_view,Murid Redirect Halaman Kehadiran,Mohon bantu saya membuka halaman laporan kehadiran.,[]
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Tolong buka halaman yang berisi daftar siswa,[]
3,murid,student_chart_nilai,Murid  Melihat Data nilai Murid berdasarkan tahun ajaran,"Kk, bntu bukn nli Dani 22/23 dong.","[""nama_murid"", ""tahun_ajaran""]"
9,admin,admin_redirect_teacher_view,Admin redirect ke Halaman Daftar Guru,Halman guruu buka.,[]
6,guru,teacher_view_student_details,Guru melihat detail murid,Kk dmna Karin Amellia thn 22/23 nisn 004321987 kls 7B?,"[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
4,murid,student_chart_kehadiran,Murid Melihat Data kehadiran Murid berdasarkan tahun ajaran,grafik kehaadiran Firman Utomo thn ajaran 2023/2024,"[""nama_murid"", ""tahun_ajaran""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Tunjukkan laporan aktivitas pengguna yang telah tercatat.,[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Min, mn hlmn nilai?",[]
6,guru,teacher_view_student_details,Guru melihat detail murid,Min mw liat Yudha Prakoso thn 22/23 nisn 002345678 kls 7C,"[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,Tolong perlihatkan halaman evaluasi nilai saya.,[]
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Min, bukain data nilai aku ya.",[]
14,murid,student_achivement,Murid Melihat Prestasi,min cek prestasi Lina d aula utama tgl 14/4/23 medal geo.,"[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,Usr aktvtas prlu dliat.,[]
5,ortu,parents_student_chart_nilai,Wali Melihat Data nilai Murid berdasarkan tahun ajaran,Nilai Tria thn 2021/2022 ad ga?,"[""nama_murid"", ""tahun_ajaran""]"
8,admin,admin_redirect_student_view,Admin Redirect ke Halaman Daftar Murid,Min bisa bukain halaman data siswa gak,[]
14,murid,student_achivement,Murid Melihat Prestasi,"Pak, aku mau lihat prestasi Sasa di Gedung Induk tanggal 11 April 2024, Penghargaan Art Performance.","[""nama_murid"",""lokasi"",""tanggal_prestasi"",""nama_prestasi""]"
15,admin,admin_log_activity,Admin Melihat Log Aktivitas User,"Min, mnta hstry usr dlu.",[]
2,admin,admin_student_cek_kehadiran,Admin Melihat Data kehadiran Murid berdasarkan tanggal,"Bu, tolong periksa absensi Agus Salim tanggal 4 Juli 2025.","[""nama_murid"",""tanggal""]"
6,guru,teacher_view_student_details,Guru melihat detail murid,Saya ingin melihat detail murid bernama Andi Pratama untuk tahun ajaran 2022/2023 dengan NISN 003451289 dan kelas 7A,"[""nama_murid"", ""tahun_ajaran"", ""nisn"", ""kelas""]"
10,murid,student_scores_view,Murid Redirect Halaman Nilai,"Kak, aku mau lihat nilai aku dong.",[]
13,guru,teacher_score_view,Guru Redirect ke Halaman kelola nilai,"Kak, tolong arahin aku ke halaman ngatur nilai dong.",[]
